Feature,Instance,LocX,LocY,Checkin
L,516,697174.48,12902910.97,0.7268927811787608
L,517,943366.72,13547394.6,0.8327710006844941
L,518,1036896.99,13559917.72,0.9595527907057928
L,519,1015401.14,13602055.69,0.6737409118952451
L,520,590821.87,13141167.52,0.6504517612134747
L,521,498297.36,13280256.04,0.36645833873694345
L,522,922945.97,13483520.5,0.43124540882335816
L,523,1029290.91,13770646.59,0.006785373100516523
L,524,992026.93,13456851.52,0.21013693607534734
L,525,874349.46,13183397.94,0.4121552320050285
L,526,792437.03,13485983.02,0.15924984332086267
L,527,743297.51,13565995.5,0.02342529689268058
L,528,524575.31,13232337.65,0.686580104493423
L,529,692554.61,12874713.92,0.7717542191903983
L,530,1072444.5,13648960.56,0.6196350572580342
L,531,693354.88,13222481.99,0.4748145610796741
L,532,910291.21,13644741.64,0.8365677549409594
L,533,897314.77,13414537.57,0.09046583570097856
L,534,1079016.92,13228472.91,0.8391516450181181
L,535,1088415.74,13237018.78,0.9525877084767241
L,536,532904.59,13195160.36,0.7423036381052409
L,537,1067731.42,13483323.36,0.4199110512495646
L,538,1022404.89,13530485.51,0.7709734296075111
L,539,948627.25,13559543.49,0.2544928049243912
L,540,807856.37,13529615.66,0.544193647282163
L,541,613080.54,13074881.01,0.2660251349671689
L,542,525573.24,13132393.33,0.6673440751451658
L,543,550391.96,13144766.08,0.051810117632648416
L,544,547319.65,13147803.3,0.6849837906320024
L,545,966414.19,13362912.59,0.5492273339597824
L,546,870154.35,13364352.68,0.13542121561503273
L,547,859131.98,13544846.32,0.4787675177622366
L,548,889938.09,13805394.77,0.2088062036331727
L,549,903420.42,13387179.18,0.5579408866383234
L,550,773693.09,13408169.09,0.3746385303179568
L,551,971785.79,13629839.54,0.4074599144450274
L,552,992464.12,13577384.81,0.14195115906807046
L,553,675018.65,13480681.52,0.5703264133139737
L,554,968334.68,13062398.0,0.47698667326449296
L,555,942224.41,13665194.72,0.2962392902000529
L,556,1000448.81,13567463.44,0.9518955658124506
L,557,1052151.63,13604234.21,0.4378878485156493
L,558,809285.83,13380506.65,0.0675969101527859
L,559,642405.44,13384496.14,0.9996124453645076
L,560,786675.54,13368729.76,0.1187977385794089
L,561,988271.44,13533545.0,0.034102904420056916
L,562,996607.13,13604255.37,0.0029725384278580518
L,563,895803.52,13458379.6,0.6209244109247022
L,564,895546.49,13459588.03,0.8825231000529103
L,565,1002676.76,13328472.92,0.2873754832762535
L,566,1003819.81,13576289.98,0.5781687757486434
L,567,773103.61,13569166.37,0.4059645824595597
L,568,375710.43,13304299.88,0.4452488870622282
L,569,371858.97,13146894.48,0.4730332770328173
L,570,576229.49,13344977.72,0.8727707306656406
L,571,909121.78,13532931.32,0.5337258811388701
L,572,911846.79,13364728.02,0.9192354907539244
L,573,766864.12,13295698.32,0.3609438199362877
L,574,766949.45,13437401.94,0.41551809429928455
L,575,764976.44,13440774.4,0.17363242911185128
L,576,765167.94,13447159.59,0.3665971150072919
L,577,770025.56,13454131.72,0.2561348951064627
L,578,797931.13,13336875.12,0.20362125458723115
L,579,510916.5,13281609.26,0.2632190527594617
L,580,823575.76,13558815.09,0.56918553804896
L,581,690737.43,12941734.4,0.554564740768557
L,582,1070134.91,13556272.38,0.7559522185202497
L,583,811691.84,13296240.72,0.3426686160091996
L,584,544742.76,13224869.89,0.7908375828458623
L,585,925164.41,13239284.17,0.8364620160071207
L,586,821551.54,13136106.6,0.8246894299671422
L,587,872463.21,13470916.08,0.3166991913433469
L,588,901482.58,13811028.17,0.12490356030161187
L,589,903083.84,13481918.91,0.7465068478414968
L,590,770800.39,13288130.32,0.4998154261264269
L,591,889536.39,13185985.21,0.3120719973645991
L,592,800175.79,13360657.23,0.3629411320991971
L,593,832511.76,13481639.36,0.6179539035813066
L,594,812826.81,13644466.54,0.5546294440463816
L,595,993780.6,13528609.94,0.7720893399451351
L,596,977144.76,13240020.36,0.022148841601796417
L,597,946761.16,13539111.57,0.21122123860984365
L,598,454713.23,13340791.1,0.5300528622544753
L,599,904736.94,13405457.09,0.9117416425158472
L,600,555881.01,13172009.75,0.3884378119307712
L,601,910269.75,13505115.18,0.2421031655842715
L,602,826761.39,13504390.12,0.3519891623925254
L,603,643040.66,13433361.22,0.5958636610125598
L,604,994014.32,13286777.1,0.9714841837576752
L,605,871743.3,13350557.66,0.7623618614696498
L,606,1080979.63,13471279.16,0.2620666653514529
L,607,725614.3,12909400.85,0.14573067753941782
L,608,1097255.42,13214681.22,0.02849723972519092
L,609,897395.65,13247992.66,0.3920512856850251
L,610,673510.11,12948859.12,0.3287504129919283
L,611,709252.11,13455079.53,0.354742706810976
L,612,924184.86,13510563.69,0.6416776340577234
L,613,926481.51,13517306.39,0.7305640415156539
L,614,886286.19,13761533.81,0.11769135198200242
L,615,854853.85,13474639.38,0.33236035928947605
L,616,896373.85,13453148.27,0.6437079371712628
L,617,881793.64,13533494.88,0.4653595473365674
L,618,934166.67,13537224.87,0.24119872777631746
L,619,788407.64,13293924.1,0.32469516025410594
L,620,1076258.33,13250265.84,0.9613926370514028
L,621,900642.44,13563506.25,0.7005619995452999
L,622,549076.32,13116651.45,0.08090067481288987
L,623,674784.97,13309325.16,0.9616712381307344
L,624,986316.09,13227071.8,0.2282605655882689
L,625,371617.02,13414422.85,0.4173692268871858
L,626,1112035.43,13159834.13,0.20858505406601105
L,627,1077365.28,13397371.2,0.9467047063386479
L,628,1096144.1,13343896.26,0.9177646663239158
L,629,804095.71,13303584.85,0.030088956253277118
L,630,769234.02,13311618.4,0.2819905826114115
L,631,974139.13,13297557.18,0.333966637458337
L,632,918775.85,13403232.91,0.4964488451857204
L,633,998543.87,13626046.07,0.30796097978473336
L,634,787232.88,13373091.24,0.7096534228504019
L,635,775601.58,13360321.99,0.7072250680646638
L,636,957546.88,13328556.45,0.5852197757075173
L,637,1046616.77,13639851.12,0.5288375477719681
L,638,550340.63,13052222.69,0.6686573426669291
L,639,1044495.12,13413399.31,0.2472906267247149
L,640,1074036.98,13626516.08,0.9832674904882592
L,641,767078.46,13497150.68,0.08316719443789466
L,642,874516.8,13310818.72,0.8465643201600743
L,643,1016950.08,13697918.09,0.22323222217892613
L,644,833043.23,13652552.44,0.9187607867805944
L,645,750316.64,13391019.43,0.2106112703422729
L,646,848108.99,13570431.61,0.992659111866996
L,647,1059960.72,13453861.08,0.5126718785111942
L,648,781470.75,13281121.43,0.0066993645154120865
L,649,975709.01,13581407.71,0.7723570013784411
L,650,1117611.0,13082061.42,0.1318543120048764
L,651,799424.53,13309962.24,0.2443957655976554
L,652,1062584.2,13676816.8,0.162241290842156
L,653,926986.46,13585948.5,0.458021039155144
L,654,1007209.64,13560348.74,0.9625585700702922
L,655,883609.01,13562665.36,0.7826677850023942
L,656,804526.54,13373477.71,0.8707985973549462
L,657,687261.55,13466696.04,0.8586331946122012
L,658,662691.34,12783703.06,0.20916350267396105
L,659,1038905.86,13309647.04,0.5060082943127179
L,660,1012486.13,13668913.56,0.5419637275232945
L,661,976617.54,13369249.88,0.8462449258121769
L,662,871524.54,13635664.5,0.2718235967194797
L,663,985106.8,13167813.11,0.4047775156869831
L,664,985517.01,13178243.47,0.5575041701808675
L,665,994227.81,13419287.76,0.700416883365672
L,666,755583.44,13477340.24,0.9618103445656194
L,667,885607.5,13427322.42,0.7563259334578518
L,668,705227.58,12898843.52,0.9990871531748629
L,669,983545.8,13091763.38,0.5957618552321093
L,670,1044685.19,13689576.03,0.7536366999524731
L,671,950656.68,13377218.83,0.597597470730881
L,672,990110.94,13335159.93,0.8065628467145931
L,673,909784.21,13555148.6,0.6413847244934305
L,674,249470.11,13223420.89,0.3350866239469481
L,675,1031916.01,13645514.59,0.1936193015896296
L,676,854451.44,13489045.86,0.7687260454583635
L,677,968690.92,13523068.98,0.09018071581159924
L,678,1017600.85,13369879.16,0.6748633199880503
L,679,1124817.57,13047542.67,0.6394692189726228
L,680,1006983.36,13603567.07,0.9311881979810394
L,681,1037594.51,13644497.73,0.8476441600533078
L,682,723836.07,13271173.33,0.4310075725906748
L,683,997390.98,13561651.84,0.8001589992360927
L,684,1063432.09,13407407.28,0.6276149937993484
L,685,1099680.43,13074349.75,0.9707928862389889
L,686,990755.72,13613194.4,0.9585881661638854
L,687,806706.2,13326435.85,0.7665091395993168
L,688,922170.3,13443317.12,0.8448354795740523
L,689,882495.22,13265979.87,0.6130743107276441
L,690,862794.06,13311401.21,0.532710830472428
L,691,896189.55,13391562.94,0.7301637323377624
L,692,1000094.96,13564740.29,0.3658046104468905
L,693,994460.51,13689596.08,0.3672533074573889
L,694,1017027.77,13285579.81,0.04171117990609419
L,695,751251.85,13461321.04,0.7289517949327591
L,696,814027.83,13367651.64,0.47360608495743
L,697,1008012.69,13594646.97,0.250462714737674
L,698,1014109.29,13321746.92,0.17166463866055606
L,699,828193.69,13336483.08,0.9081772217307976
L,700,941340.58,13760323.15,0.3086949938068109
L,701,1083472.41,13367278.53,0.3445524924796399
L,702,815513.07,13490078.31,0.813506309665946
L,703,1069671.71,13576565.08,0.98071450324359
L,704,986907.5,13353163.85,0.2304762026550433
L,705,845030.7,13278021.84,0.1991390993277677
L,706,891467.85,13740696.48,0.6391962202985139
L,707,1056560.2,13317218.38,0.3132438525479423
L,708,641765.93,13453538.09,0.4718628884945839
L,709,642882.12,13430990.03,0.972323699907264
L,710,550252.92,13151101.15,0.2241579011185173
L,711,792443.25,13378188.92,0.17170914675971727
L,712,708544.64,13310501.29,0.2913097117376631
L,713,1019281.52,13591880.39,0.8570243488941571
L,714,684013.35,13481589.24,0.471095706878903
L,715,1012712.26,13468770.98,0.2681115302769752
L,716,967483.1,13469664.21,0.7742828310196102
L,717,1038295.0,13595372.02,0.15337589163604934
L,718,354048.28,13248215.41,0.864349398505352
L,719,395541.98,13351433.07,0.23021748733534664
L,720,1002591.86,13646344.34,0.5163681781504776
L,721,1067716.38,13591835.84,0.7116977703838531
L,722,889008.62,13443121.1,0.34941174781409456
L,723,656535.2,12961981.44,0.09763661222006892
L,724,993362.71,13682071.52,0.08111175823831174
L,725,754149.56,13278312.53,0.016288901931220012
L,726,1059901.49,13669886.99,0.2349698165530483
L,727,961888.28,13716725.03,0.6157047834247331
L,728,896503.89,13404243.09,0.7165522073071682
L,729,557930.66,13146794.24,0.011066476161914364
L,730,978289.33,13665321.69,0.1977797511192928
L,731,962578.95,13675132.8,0.948960437403589
L,732,537544.76,13267712.88,0.538437032763079
L,733,694349.33,13353670.61,0.5890634627319955
L,734,818707.07,13192347.0,0.9117442198053056
L,735,876913.72,13379647.94,0.9357793249526136
L,736,1082014.88,13223974.43,0.9541257344240284
L,737,1119806.9,13054884.57,0.17807143838112882
L,738,1105652.55,13111805.48,0.4406514728006419
L,739,1042652.57,13161310.98,0.28172285487443394
L,740,1097166.48,13214892.84,0.7480312691322609
L,741,1000493.3,13217676.12,0.8106293476774172
L,742,1108065.16,13217632.68,0.7426970043137219
L,743,1081077.75,13222509.84,0.6472284179977768
L,744,1048671.54,13271341.51,0.008093709804140037
L,745,1016681.69,13284793.5,0.9362275955995596
L,746,944419.3,13312178.62,0.5718469675608906
L,747,986359.64,13315868.5,0.05124477324689436
L,748,1013725.74,13353612.7,0.4379671229118205
L,749,1006094.34,13376542.78,0.14050251480649156
L,750,994858.11,13413440.52,0.7110127871916949
L,751,898245.34,13245408.73,0.06926360852550284
L,752,762637.56,13276916.99,0.3813341613258726
L,753,821035.85,13283757.7,0.3614497558583797
L,754,791797.07,13321482.96,0.8607485911127679
L,755,903695.61,13387364.07,0.7872167510033079
L,756,880720.64,13389737.49,0.3145547206537177
L,757,894199.81,13412139.65,0.12393442778842725
L,758,930219.46,13424499.04,0.8307125897308065
L,759,758020.23,13348774.53,0.0061064514151591975
L,760,807593.43,13354343.32,0.3483109093250236
L,761,800608.9,13359680.46,0.19242079603288376
L,762,806427.7,13375153.92,0.12133043732628104
L,763,797886.56,13381790.81,0.42194712737090745
L,764,772966.37,13408743.79,0.8484308094054819
L,765,765061.78,13420610.9,0.7711145996512765
L,766,588161.45,13100876.16,0.3416004078438627
L,767,549007.86,13116976.67,0.7533495909314453
L,768,556016.74,13164771.43,0.18278655469470795
L,769,487817.53,13229800.51,0.16278023786610252
L,770,569555.72,13260095.88,0.07355500185306851
L,771,518068.45,13265088.86,0.14138809087217208
L,772,1069510.29,13440095.01,0.06553886811054321
L,773,1061215.35,13458278.25,0.8008539563959233
L,774,1069880.25,13556481.77,0.050070496074750885
L,775,999425.62,13526594.03,0.05377490841915567
L,776,1009508.48,13533579.53,0.702220165089353
L,777,989524.81,13543263.67,0.21870622065809384
L,778,998688.47,13544807.34,0.5524511740167592
L,779,946230.97,13538315.24,0.9429161195912722
L,780,976216.01,13562725.5,0.14461042380154746
L,781,984705.69,13570335.82,0.3495837324508197
L,782,987152.56,13577123.07,0.8514109932314312
L,783,1012028.8,13579385.12,0.5569375737579502
L,784,1001675.07,13584248.91,0.7818832648337545
L,785,1015647.38,13587894.24,0.9640940319981204
L,786,1027791.63,13596279.74,0.6658856088487621
L,787,951990.03,13590482.62,0.4725133364246348
L,788,854348.51,13452337.46,0.4501873414795939
L,789,891838.72,13480411.99,0.5061315769820802
L,790,765976.53,13441108.53,0.3937224778676003
L,791,789198.32,13446482.42,0.6798841995949315
L,792,822025.87,13457537.6,0.2333205375873233
L,793,834387.75,13486275.94,0.07129145748929122
L,794,937929.63,13562770.05,0.3048160856956804
L,795,891584.65,13591056.2,0.14739309345536278
L,796,852526.58,13612434.82,0.4685425403362806
L,797,789264.73,13544193.66,0.8508038573295874
L,798,814126.09,13604782.18,0.0789468384549441
L,799,1035743.39,13647046.01,0.17566567676061529
L,800,1007072.26,13658082.25,0.05278290320090806
L,801,1067016.35,13667322.0,0.30194382109763385
L,802,1038521.43,13715357.34,0.3768107482381723
L,803,916458.65,13653094.84,0.08142875700536034
L,804,889341.68,13657478.59,0.9480460083320479
L,805,885285.56,13758658.08,0.4524274014587042
L,806,902187.58,13808844.08,0.8728082190722141
L,807,745816.31,13449384.88,0.3973304814884602
L,808,648265.3,13454390.11,0.2915616049355905
L,809,746442.23,13488991.28,0.9575528334776092
L,810,1012712.26,13468791.03,0.8933071170547436
L,811,839590.34,13346322.03,0.7167321269370441
L,812,738024.67,13299656.62,0.5948221669753471
L,813,1066737.53,13493133.35,0.6451903572623511
L,814,1070286.3,13536758.2,0.14242568609838854
L,815,766299.12,13282893.42,0.7594084051112491
L,816,911493.19,13451926.48,0.788240176080831
L,817,371889.62,13147344.43,0.2167453716224316
L,818,540070.5,13270043.98,0.5576575655054199
L,819,659700.88,13439063.67,0.8938722461393972
L,820,687439.16,13467985.78,0.823697874254
L,821,971814.19,13629410.74,0.7473431722730544
L,822,411005.83,13382279.75,0.3750136625799456
L,823,1038520.43,13714850.58,0.18685508842992385
L,824,943025.67,13466345.21,0.8452360423901304
L,825,791338.59,13453079.22,0.3225573358198859
L,826,992456.02,13664895.12,0.5936787583604782
L,827,682157.39,12951398.49,0.07882167331997769
L,828,904955.83,13395142.56,0.36540718535290206
L,829,902397.33,13418572.72,0.13593335471238674
L,830,765536.34,13279030.91,0.6735877189993126
L,831,1001095.83,13220722.25,0.4532852530552488
L,832,1006531.79,13330132.42,0.19571085075760997
L,833,991712.19,13333986.03,0.09752120793898013
L,834,916307.48,13385645.54,0.7857795135181581
L,835,987128.26,13576924.82,0.2827973930097246
L,836,1021634.5,13738262.91,0.7384621035115191
L,837,646504.42,13286356.1,0.7170877776949202
L,838,820830.18,13456048.5,0.9385672400788084
L,839,989829.52,13613403.79,0.5368818478739958
L,840,758754.55,13374428.86,0.7378098683215091
L,841,984832.31,13277296.78,0.6362408537550399
L,842,794879.2,13490338.93,0.753283820971009
L,843,681964.94,12972173.45,0.5860308560162466
L,844,692555.66,12874722.83,0.9628155425105238
L,845,1025069.47,13552377.56,0.6246371974817931
L,846,532071.64,13196010.16,0.14570699452683789
L,847,551489.23,13140961.48,0.6503397353571787
L,848,966445.66,13362765.57,0.1677150125053286
L,849,1025619.82,13540142.92,0.4295660993322723
L,850,371885.24,13146866.63,0.8189775779548469
L,851,522018.74,13263275.66,0.3976920129106899
L,852,765444.76,13441319.03,0.6712271353610976
L,853,890144.05,13492288.01,0.9166212343467453
L,854,826034.3,13551893.08,0.5890521998067993
L,855,717453.13,12785876.01,0.8083442307441646
L,856,993366.75,13589000.2,0.5193476271804489
L,857,1076893.47,13438597.0,0.22274067503447514
L,858,823184.18,13378394.96,0.9419536817377246
L,859,834992.34,13482769.82,0.136428817049855
L,860,684296.18,13484147.54,0.07241319359326738
L,861,943674.16,13518838.92,0.6087022701774235
L,862,738296.17,13299315.81,0.3508002262697931
L,863,556059.49,13172604.5,0.3593882342552921
L,864,821064.78,13337742.74,0.8255153021830755
L,865,1010475.91,13628862.77,0.12872033533312946
L,866,889774.13,13589558.2,0.9858424416510514
L,867,1110233.62,13154992.62,0.2870897557471036
L,868,768047.08,13317608.19,0.23736585109663244
L,869,666073.74,12913074.03,0.6828544492732315
L,870,1074002.91,13626400.25,0.6553322034040733
L,871,1005841.75,13626352.36,0.2667061453039213
L,872,1061257.51,13458313.89,0.9741072452216208
L,873,870002.32,13597452.53,0.9304838131648199
L,874,520818.51,13179056.51,0.12227133518086895
L,875,803741.51,13372945.34,0.5560825902926894
L,876,845355.27,13375329.9,0.7573065927065185
L,877,930205.18,13424532.45,0.9938264301168448
L,878,994993.68,13414057.54,0.03630905469159462
L,879,885485.49,13425961.4,0.25612458045223685
L,880,1102145.69,13221193.37,0.9208213622090916
L,881,1124328.49,13038521.22,0.7302802696697281
L,882,779977.12,13439551.5,0.3614791384964514
L,883,805898.61,13326145.16,0.7335462409026858
L,884,1013872.1,13562784.53,0.3983640682255663
L,885,816709.54,13493300.42,0.10861723221769526
L,886,746454.75,13489011.33,0.4305723866414842
L,887,874894.61,13312499.38,0.4374348895837039
L,888,908774.19,13162473.74,0.030883370180045614
L,889,661587.45,13443378.37,0.17466489554354936
L,890,764297.85,13420196.58,0.6329837130082688
L,891,531927.98,13195886.53,0.7645153553340885
L,892,539012.32,13280148.01,0.9964732136339394
L,893,924617.51,13694733.85,0.2942366980294334
L,894,1135807.9,13049453.88,0.2604312088510907
L,895,985703.37,13179088.81,0.5145649231056348
L,896,1081829.66,13223583.5,0.878185532864908
L,897,997799.57,13265791.65,0.0995748715997612
L,898,960510.82,13373479.94,0.8657601017951354
L,899,1079797.05,13393789.35,0.32587307361255
L,900,827740.38,13289456.81,0.499586618836982
L,901,768982.29,13311401.21,0.3591567976341936
L,902,807038.54,13326555.02,0.9501431567612448
L,903,771637.53,13343360.54,0.20580480859689465
L,904,799307.43,13366790.7,0.11523226062362013
L,905,930576.34,13368415.68,0.5224569099981238
L,906,588396.67,13102778.46,0.6101822408657486
L,907,545192.28,13138606.99,0.4082162456684222
L,908,555903.45,13172133.38,0.9421481610072056
L,909,488619.7,13230836.3,0.4214235576680591
L,910,716071.0,13304537.11,0.3474763698230331
L,911,574120.7,13307099.87,0.5102513859004554
L,912,993897.97,13420909.39,0.8012334548279872
L,913,1023814.41,13492750.22,0.26323868488718105
L,914,999160.7,13545971.22,0.7820609500051057
L,915,984295.44,13547732.07,0.6559906536548997
L,916,985702.35,13572007.58,0.08207891258324684
L,917,1012353.88,13578755.84,0.3471989368206189
L,918,764214.59,13419989.42,0.6804689745052482
L,919,763935.64,13444818.47,0.9063966763417776
L,920,855710.07,13452817.49,0.7498946657275651
L,921,887426.11,13485735.76,0.9700569600283588
L,922,944708.38,13536639.03,0.9819703193594358
L,923,823539.59,13558876.35,0.9524054938376986
L,924,998185.88,13584333.55,0.4560693350308831
L,925,973673.59,13588556.93,0.9071533427612976
L,926,985063.25,13592948.48,0.5585515729577099
L,927,1067524.83,13594502.18,0.7829603428339438
L,928,1038268.83,13595864.3,0.8761072609931564
L,929,1000042.38,13599406.06,0.6520119553957101
L,930,991483.46,13617912.29,0.3397527624799945
L,931,1022302.04,13634135.31,0.9214803946685468
L,932,849873.23,13613027.34,0.4469551618353556
L,933,1007919.77,13332136.07,0.6188985467569429
L,934,687386.62,13466565.73,0.07012294820432363
L,935,1068209.77,13527194.35,0.4499202562380524
L,936,779242.66,13447611.77,0.0621628590797394
L,937,539014.46,13247189.63,0.4761780968209937
L,938,371860.06,13146539.19,0.4482145750315996
L,939,804645.63,13376284.39,0.6216051703298573
L,940,1124812.59,13047535.99,0.8531584465056339
L,941,823817.51,13150065.35,0.16602569150232804
L,942,985539.29,13165424.09,0.5334636528966632
L,943,1080468.97,13222108.88,0.3691974973593728
L,944,808490.91,13284120.79,0.6824090785035142
L,945,693240.41,12940383.41,0.3330012122859929
L,946,576265.73,13114259.09,0.7304618002249236
L,947,548926.56,13139123.78,0.8008099882400732
L,948,371808.61,13146655.02,0.6105433999029851
L,949,520809.93,13179046.49,0.33222646591330485
L,950,488655.28,13230881.97,0.4360580320428336
L,951,538418.9,13266120.21,0.7176049138529899
L,952,1207333.54,13325098.23,0.018007233593501648
L,953,1007917.75,13332094.86,0.6712977533195419
L,954,814199.53,13446428.96,0.592698652368592
L,955,856091.84,13451797.28,0.5822083478617289
L,956,1007389.45,13597733.19,0.8895662997916576
L,957,1021030.43,13670648.8,0.2373218116236896
L,958,1021721.22,13738201.66,0.6485358636621801
L,959,997831.93,13565356.2,0.4755748121783085
L,960,973650.26,13565336.16,0.5345538217750392
L,961,931019.86,13630841.92,0.5309578564184987
L,962,993274.67,13634934.99,0.7439616537995146
L,963,891615.38,13591010.54,0.001733737881947639
L,964,947482.62,13749942.91,0.5161679768428805
L,965,871331.46,13661866.81,0.046067983345907115
L,966,646842.47,13286833.9,0.8686170416356961
L,967,704422.22,13297597.28,0.7718985604809131
L,968,745776.66,13498343.52,0.5159420433931036
L,969,773216.94,13568529.3,0.7581984162873517
L,970,1006464.1,13506915.01,0.7291175756513439
L,971,977762.18,13666085.73,0.3116462407383742
L,972,891137.95,13377794.65,0.7157338475458298
L,973,538891.28,13172060.99,0.03744735011742052
L,974,820829.15,13456041.82,0.8931639182801767
L,975,771459.71,13337318.4,0.8475416562784596
L,976,786658.93,13357769.25,0.027190630191334383
L,977,994464.56,13689590.51,0.4833038183440498
L,978,536798.02,13267127.04,0.4999440236742295
L,979,891445.31,13591926.05,0.5853921179579116
L,980,847102.6,13366262.78,0.11814395632985066
L,981,807632.77,13325094.89,0.8711245862123418
L,982,684300.38,12950405.02,0.06916023006869731
L,983,1004572.67,13376605.15,0.9348405022519822
L,984,912184.04,13364940.75,0.6912812771251946
L,985,371580.9,13142204.43,0.2649557375154249
L,986,801377.66,13465743.78,0.5485558420635892
L,987,925857.17,13698246.65,0.6334079382326119
L,988,891980.1,13709486.71,0.8830242159799386
L,989,875246.73,13661246.44,0.7551646257086004
L,990,1006831.83,13506609.84,0.8964896690638557
L,991,904116.04,13376728.78,0.02532292372823264
L,992,985109.84,13179953.09,0.3703321294994893
L,993,878699.39,13337182.52,0.410466676408234
L,994,1037904.51,13596755.31,0.3173052624881616
L,995,993238.25,13249186.61,0.9377735775346112
L,996,959329.23,13542016.26,0.5243529408098436
L,997,669529.47,12967382.06,0.23656551399104786
L,998,1014750.2,13730105.74,0.3975155322323149
L,999,1006216.58,13651150.21,0.6745894087022583
L,1000,991888.28,13588688.35,0.2983397749957224
L,1001,1038224.55,13642782.54,0.3678522900634692
L,1002,868153.08,13432567.11,0.5827369965190046
L,1003,752452.75,13279962.01,0.5939828581499048
L,1004,974592.48,13630012.17,0.7545809825653401
L,1005,960522.0,13595986.82,0.9880398451214936
L,1006,781424.02,13414929.61,0.04414262756001375
L,1007,876010.47,13488810.85,0.41563553879246207
L,1008,784065.78,13375818.84,0.21483345048170527
L,1009,944303.26,13612192.02,0.8314064926842734
L,1010,544988.93,13208504.31,0.02791391632059892
L,1011,1073270.34,13538972.35,0.11502042533282232
L,1012,883185.46,13758870.81,0.7660357602849334
L,1013,681273.95,12959789.56,0.5208034363921152
L,1014,768055.4,13317597.06,0.001132666386644332
L,1015,549091.3,13117086.93,0.20342796551348494
L,1016,799129.19,13384009.42,0.8493021417526226
L,1017,800113.62,13352719.46,0.9071200317934036
L,1018,643044.89,13438300.74,0.3724762216177328
L,1019,935477.23,13556321.39,0.5428854392028276
L,1020,688637.16,13445829.76,0.7238658137924318
L,1021,849871.17,13484388.11,0.5747119384654662
L,1022,1072442.49,13648966.13,0.2557631993998696
L,1023,1016004.61,13604635.16,0.154803967102219
L,1024,573956.49,13103885.54,0.4326334085050042
L,1025,984735.06,13186033.1,0.8843507347366496
L,1026,825250.33,13553998.08,0.5754178433703304
L,1027,684662.05,13479050.98,0.9880373379756168
L,1028,1058597.46,13466745.05,0.011057305947607454
L,1029,791065.77,13452165.94,0.37949527113637416
L,1030,1060523.82,13570134.23,0.4162615220037946
L,1031,880534.95,13399414.94,0.8987202952747118
L,1032,787541.11,13332542.6,0.7640777859314264
L,1033,960494.57,13488162.64,0.9003583915433094
L,1034,785561.77,13542706.79,0.19559191363486794
L,1035,544449.49,13143792.66,0.6976741898268451
L,1036,579746.43,13299871.57,0.9813504803274918
L,1037,631697.19,13211159.51,0.6660328594641243
L,1038,1021222.05,13665161.31,0.2309598590980709
L,1039,1043963.11,13164948.52,0.9194537301184325
L,1040,818895.21,13192649.94,0.20888762019768686
L,1041,946931.1,13258293.82,0.2676269640810015
L,1042,693304.47,12864167.74,0.9706390319375592
L,1043,682647.45,12952612.49,0.6284753765119322
L,1044,553100.62,13131113.62,0.6845496641760505
L,1045,556017.81,13172535.45,0.048093185840977104
L,1046,709775.07,13270322.42,0.1723588040342301
L,1047,1207590.01,13332137.19,0.36535951391623867
L,1048,1077640.75,13415973.21,0.9299329590124428
L,1049,1040993.72,13417042.42,0.8671759214006508
L,1050,1023819.45,13492743.54,0.10003570093209356
L,1051,1006432.78,13330615.79,0.8492387403369969
L,1052,1015513.16,13377108.57,0.3063999876104384
L,1053,874515.78,13312288.88,0.24049214305206235
L,1054,912586.66,13314974.15,0.6682478315352764
L,1055,805844.76,13375884.55,0.832610141353044
L,1056,887983.71,13378625.51,0.6152317174338823
L,1057,993895.94,13420918.3,0.8439088008312341
L,1058,1008381.36,13506382.64,0.6752381915022815
L,1059,820672.05,13456186.61,0.856818608184779
L,1060,895483.0,13459584.69,0.001479341286998781
L,1061,886425.62,13488464.47,0.030730691249182037
L,1062,1055163.25,13559005.55,0.20817147039090667
L,1063,1063718.04,13617424.46,0.8101700145205125
L,1064,1038525.46,13715352.88,0.1680265002423984
L,1065,1021755.51,13737175.88,0.2097430984223833
L,1066,979952.67,13561011.43,0.94107714365382
L,1067,1012356.91,13578756.96,0.4828985595267841
L,1068,985367.11,13593067.65,0.526370399738389
L,1069,1008276.32,13625935.81,0.33936922448014384
L,1070,963435.11,13634958.38,0.31282488749978765
L,1071,826870.86,13546847.75,0.369804885788924
L,1072,855747.11,13607891.79,0.4789348946047467
L,1073,976093.32,13671963.04,0.4338181169962473
L,1074,993813.99,13691282.31,0.9504831288065592
L,1075,957946.26,13716330.76,0.7592959508303441
L,1076,882896.24,13757449.65,0.4004628106348687
L,1077,650244.37,13292988.54,0.09412113835494718
L,1078,737310.36,13361005.83,0.14501073276456344
L,1079,799767.53,13365459.76,0.15067435404867824
L,1080,761749.5,13366721.65,0.8556003328172316
L,1081,775469.58,13407014.13,0.4476122148502253
L,1082,757005.6,13423270.56,0.9191657458192012
L,1083,779628.07,13450248.04,0.3249074101857684
L,1084,410727.0,13383503.78,0.6405124924317886
L,1085,969517.01,13533898.07,0.26028112682280913
L,1086,827816.79,13291645.35,0.7770009501906139
L,1087,708253.24,13310634.95,0.7916233541846762
L,1088,891605.14,13590666.39,0.9677221639149428
L,1089,729039.93,13446954.66,0.1897882954366389
